DOY,hour,QmMed,QvMed,QbMed,AHFMed,QmMean,QvMean,QbMean,AHFMean
315,13,6.777,0.516,108.493,115.787,5.622,0.428,90,96.05
315,14,6.777,0.563,108.493,115.834,5.622,0.467,90,96.089
315,15,6.777,0.61,108.493,115.881,5.622,0.506,90,96.128
315,16,6.777,0.657,108.493,115.928,5.622,0.545,90,96.167
315,17,6.777,0.751,108.493,116.022,5.622,0.623,90,96.245
315,18,6.777,0.845,94.932,102.554,5.622,0.701,78.75,85.073
315,19,6.777,0.751,88.151,95.679,5.622,0.623,73.125,79.37
315,20,6.777,0.563,74.589,81.93,5.622,0.467,61.875,67.964
315,21,6.777,0.329,61.028,68.133,5.622,0.273,50.625,56.519
315,22,4.841,0.235,47.466,52.541,4.016,0.195,39.375,43.585
315,23,2.904,0.141,33.904,36.949,2.409,0.117,28.125,30.651
316,0,2.904,0.094,33.904,36.903,2.409,0.078,28.125,30.612
316,1,2.904,0.047,27.123,30.075,2.409,0.039,22.5,24.948
316,2,2.904,0.047,27.123,30.075,2.409,0.039,22.5,24.948
316,3,2.904,0.094,20.343,23.341,2.409,0.078,16.875,19.362
316,4,2.904,0.235,20.343,23.482,2.409,0.195,16.875,19.479
316,5,2.904,0.376,27.123,30.403,2.409,0.312,22.5,25.221
316,6,4.841,0.469,40.685,45.995,4.016,0.389,33.75,38.155
316,7,6.777,0.61,54.247,61.634,5.622,0.506,45,51.128
316,8,6.777,0.798,67.808,75.383,5.622,0.662,56.25,62.534
316,9,6.777,0.704,81.37,88.851,5.622,0.584,67.5,73.706
316,10,6.777,0.657,88.151,95.585,5.622,0.545,73.125,79.292
316,11,6.777,0.61,94.932,102.319,5.622,0.506,78.75,84.878
316,12,6.777,0.563,101.713,109.053,5.622,0.467,84.375,90.464
316,13,6.777,0.516,108.493,115.787,5.622,0.428,90,96.05
316,14,6.777,0.563,108.493,115.834,5.622,0.467,90,96.089
316,15,6.777,0.61,108.493,115.881,5.622,0.506,90,96.128
316,16,6.777,0.657,108.493,115.928,5.622,0.545,90,96.167
316,17,6.777,0.751,108.493,116.022,5.622,0.623,90,96.245
316,18,6.777,0.845,94.932,102.554,5.622,0.701,78.75,85.073
316,19,6.777,0.751,88.151,95.679,5.622,0.623,73.125,79.37
316,20,6.777,0.563,74.589,81.93,5.622,0.467,61.875,67.964
316,21,6.777,0.329,61.028,68.133,5.622,0.273,50.625,56.519
316,22,4.841,0.235,47.466,52.541,4.016,0.195,39.375,43.585
316,23,2.904,0.141,33.904,36.949,2.409,0.117,28.125,30.651
317,0,2.904,0.094,33.904,36.903,2.409,0.078,28.125,30.612
317,1,2.904,0.047,27.123,30.075,2.409,0.039,22.5,24.948
317,2,2.904,0.047,27.123,30.075,2.409,0.039,22.5,24.948
317,3,2.904,0.094,20.343,23.341,2.409,0.078,16.875,19.362
317,4,2.904,0.235,20.343,23.482,2.409,0.195,16.875,19.479
317,5,2.904,0.376,27.123,30.403,2.409,0.312,22.5,25.221
317,6,4.841,0.469,40.685,45.995,4.016,0.389,33.75,38.155
317,7,6.777,0.61,54.247,61.634,5.622,0.506,45,51.128
317,8,6.777,0.798,67.808,75.383,5.622,0.662,56.25,62.534
317,9,6.777,0.704,81.37,88.851,5.622,0.584,67.5,73.706
317,10,6.777,0.657,88.151,95.585,5.622,0.545,73.125,79.292
317,11,6.777,0.61,94.932,102.319,5.622,0.506,78.75,84.878
317,12,6.777,0.563,101.713,109.053,5.622,0.467,84.375,90.464
317,13,6.777,0.516,108.493,115.787,5.622,0.428,90,96.05
317,14,6.777,0.563,108.493,115.834,5.622,0.467,90,96.089
317,15,6.777,0.61,108.493,115.881,5.622,0.506,90,96.128
317,16,6.777,0.657,108.493,115.928,5.622,0.545,90,96.167
317,17,6.777,0.751,108.493,116.022,5.622,0.623,90,96.245
317,18,6.777,0.845,94.932,102.554,5.622,0.701,78.75,85.073
317,19,6.777,0.751,88.151,95.679,5.622,0.623,73.125,79.37
317,20,6.777,0.563,74.589,81.93,5.622,0.467,61.875,67.964
317,21,6.777,0.329,61.028,68.133,5.622,0.273,50.625,56.519
317,22,4.841,0.235,47.466,52.541,4.016,0.195,39.375,43.585
317,23,2.904,0.141,33.904,36.949,2.409,0.117,28.125,30.651
318,0,2.904,0.094,33.904,36.903,2.409,0.078,28.125,30.612
318,1,2.904,0.047,27.123,30.075,2.409,0.039,22.5,24.948
318,2,2.904,0.047,27.123,30.075,2.409,0.039,22.5,24.948
318,3,2.904,0.094,20.343,23.341,2.409,0.078,16.875,19.362
318,4,2.904,0.235,20.343,23.482,2.409,0.195,16.875,19.479
318,5,2.904,0.376,27.123,30.403,2.409,0.312,22.5,25.221
318,6,4.841,0.469,40.685,45.995,4.016,0.389,33.75,38.155
318,7,6.777,0.61,54.247,61.634,5.622,0.506,45,51.128
318,8,6.777,0.798,67.808,75.383,5.622,0.662,56.25,62.534
318,9,6.777,0.704,81.37,88.851,5.622,0.584,67.5,73.706
318,10,6.777,0.657,88.151,95.585,5.622,0.545,73.125,79.292
318,11,6.777,0.61,94.932,102.319,5.622,0.506,78.75,84.878
318,12,6.777,0.563,101.713,109.053,5.622,0.467,84.375,90.464
318,13,6.777,0.516,108.493,115.787,5.622,0.428,90,96.05
318,14,6.777,0.563,108.493,115.834,5.622,0.467,90,96.089
318,15,6.777,0.61,108.493,115.881,5.622,0.506,90,96.128
318,16,6.777,0.657,108.493,115.928,5.622,0.545,90,96.167
318,17,6.777,0.751,108.493,116.022,5.622,0.623,90,96.245
318,18,6.777,0.845,94.932,102.554,5.622,0.701,78.75,85.073
318,19,6.777,0.751,88.151,95.679,5.622,0.623,73.125,79.37
318,20,6.777,0.563,74.589,81.93,5.622,0.467,61.875,67.964
318,21,6.777,0.329,61.028,68.133,5.622,0.273,50.625,56.519
318,22,4.841,0.235,47.466,52.541,4.016,0.195,39.375,43.585
318,23,2.904,0.141,33.904,36.949,2.409,0.117,28.125,30.651
319,0,2.904,0.094,33.904,36.903,2.409,0.078,28.125,30.612
319,1,2.904,0.047,27.123,30.075,2.409,0.039,22.5,24.948
319,2,2.904,0.047,27.123,30.075,2.409,0.039,22.5,24.948
319,3,2.904,0.094,20.343,23.341,2.409,0.078,16.875,19.362
319,4,2.904,0.235,20.343,23.482,2.409,0.195,16.875,19.479
319,5,2.904,0.376,27.123,30.403,2.409,0.312,22.5,25.221
319,6,4.841,0.469,40.685,45.995,4.016,0.389,33.75,38.155
319,7,6.777,0.61,54.247,61.634,5.622,0.506,45,51.128
319,8,6.777,0.798,67.808,75.383,5.622,0.662,56.25,62.534
319,9,6.777,0.704,81.37,88.851,5.622,0.584,67.5,73.706
319,10,6.777,0.657,88.151,95.585,5.622,0.545,73.125,79.292
319,11,6.777,0.61,94.932,102.319,5.622,0.506,78.75,84.878
319,12,6.777,0.563,101.713,109.053,5.622,0.467,84.375,90.464
319,13,6.777,0.516,108.493,115.787,5.622,0.428,90,96.05
319,14,6.777,0.563,108.493,115.834,5.622,0.467,90,96.089
319,15,6.777,0.61,108.493,115.881,5.622,0.506,90,96.128
319,16,6.777,0.657,108.493,115.928,5.622,0.545,90,96.167
319,17,6.777,0.751,108.493,116.022,5.622,0.623,90,96.245
319,18,6.777,0.845,94.932,102.554,5.622,0.701,78.75,85.073
319,19,6.777,0.751,88.151,95.679,5.622,0.623,73.125,79.37
319,20,6.777,0.563,74.589,81.93,5.622,0.467,61.875,67.964
319,21,6.777,0.329,61.028,68.133,5.622,0.273,50.625,56.519
319,22,4.841,0.235,47.466,52.541,4.016,0.195,39.375,43.585
319,23,2.904,0.141,33.904,36.949,2.409,0.117,28.125,30.651
320,0,2.904,0.188,33.904,36.996,2.409,0.156,28.125,30.69
320,1,2.904,0.15,27.123,30.178,2.409,0.125,22.5,25.034
320,2,2.904,0.15,27.123,30.178,2.409,0.125,22.5,25.034
320,3,2.904,0.113,20.343,23.36,2.409,0.093,16.875,19.378
320,4,2.904,0.113,20.343,23.36,2.409,0.093,16.875,19.378
320,5,2.904,0.15,27.123,30.178,2.409,0.125,22.5,25.034
320,6,4.841,0.225,40.685,45.751,4.016,0.187,33.75,37.953
320,7,6.777,0.3,54.247,61.324,5.622,0.249,45,50.871
320,8,6.777,0.376,67.808,74.961,5.622,0.312,56.25,62.183
320,9,6.777,0.451,81.37,88.598,5.622,0.374,67.5,73.496
320,10,6.777,0.488,88.151,95.416,5.622,0.405,73.125,79.152
320,11,6.777,0.526,94.932,102.235,5.622,0.436,78.75,84.808
320,12,6.777,0.563,101.713,109.053,5.622,0.467,84.375,90.464
320,13,6.777,0.601,108.493,115.871,5.622,0.498,90,96.12
320,14,6.777,0.601,108.493,115.871,5.622,0.498,90,96.12
320,15,6.777,0.601,108.493,115.871,5.622,0.498,90,96.12
320,16,6.777,0.601,108.493,115.871,5.622,0.498,90,96.12
320,17,6.777,0.601,108.493,115.871,5.622,0.498,90,96.12
320,18,6.777,0.526,94.932,102.235,5.622,0.436,78.75,84.808
320,19,6.777,0.488,88.151,95.416,5.622,0.405,73.125,79.152
320,20,6.777,0.413,74.589,81.779,5.622,0.343,61.875,67.84
320,21,6.777,0.338,61.028,68.143,5.622,0.28,50.625,56.527
320,22,4.841,0.263,47.466,52.569,4.016,0.218,39.375,43.609
320,23,2.904,0.188,33.904,36.996,2.409,0.156,28.125,30.69
321,0,2.904,0.188,33.904,36.996,2.409,0.156,28.125,30.69
321,1,2.904,0.15,27.123,30.178,2.409,0.125,22.5,25.034
321,2,2.904,0.15,27.123,30.178,2.409,0.125,22.5,25.034
321,3,2.904,0.113,20.343,23.36,2.409,0.093,16.875,19.378
321,4,2.904,0.113,20.343,23.36,2.409,0.093,16.875,19.378
321,5,2.904,0.15,27.123,30.178,2.409,0.125,22.5,25.034
321,6,4.841,0.225,40.685,45.751,4.016,0.187,33.75,37.953
321,7,6.777,0.3,54.247,61.324,5.622,0.249,45,50.871
321,8,6.777,0.376,67.808,74.961,5.622,0.312,56.25,62.183
321,9,6.777,0.451,81.37,88.598,5.622,0.374,67.5,73.496
321,10,6.777,0.488,88.151,95.416,5.622,0.405,73.125,79.152
321,11,6.777,0.526,94.932,102.235,5.622,0.436,78.75,84.808
321,12,6.777,0.563,101.713,109.053,5.622,0.467,84.375,90.464
321,13,6.777,0.601,108.493,115.871,5.622,0.498,90,96.12
321,14,6.777,0.601,108.493,115.871,5.622,0.498,90,96.12
321,15,6.777,0.601,108.493,115.871,5.622,0.498,90,96.12
321,16,6.777,0.601,108.493,115.871,5.622,0.498,90,96.12
321,17,6.777,0.601,108.493,115.871,5.622,0.498,90,96.12
321,18,6.777,0.526,94.932,102.235,5.622,0.436,78.75,84.808
321,19,6.777,0.488,88.151,95.416,5.622,0.405,73.125,79.152
321,20,6.777,0.413,74.589,81.779,5.622,0.343,61.875,67.84
321,21,6.777,0.338,61.028,68.143,5.622,0.28,50.625,56.527
321,22,4.841,0.263,47.466,52.569,4.016,0.218,39.375,43.609
321,23,2.904,0.188,33.904,36.996,2.409,0.156,28.125,30.69
322,0,2.904,0.094,33.904,36.903,2.409,0.078,28.125,30.612
322,1,2.904,0.047,27.123,30.075,2.409,0.039,22.5,24.948
322,2,2.904,0.047,27.123,30.075,2.409,0.039,22.5,24.948
322,3,2.904,0.094,20.343,23.341,2.409,0.078,16.875,19.362
322,4,2.904,0.235,20.343,23.482,2.409,0.195,16.875,19.479
322,5,2.904,0.376,27.123,30.403,2.409,0.312,22.5,25.221
322,6,4.841,0.469,40.685,45.995,4.016,0.389,33.75,38.155
322,7,6.777,0.61,54.247,61.634,5.622,0.506,45,51.128
322,8,6.777,0.798,67.808,75.383,5.622,0.662,56.25,62.534
322,9,6.777,0.704,81.37,88.851,5.622,0.584,67.5,73.706
322,10,6.777,0.657,88.151,95.585,5.622,0.545,73.125,79.292
322,11,6.777,0.61,94.932,102.319,5.622,0.506,78.75,84.878
322,12,6.777,0.563,101.713,109.053,5.622,0.467,84.375,90.464
322,13,6.777,0.516,108.493,115.787,5.622,0.428,90,96.05
322,14,6.777,0.563,108.493,115.834,5.622,0.467,90,96.089
322,15,6.777,0.61,108.493,115.881,5.622,0.506,90,96.128
322,16,6.777,0.657,108.493,115.928,5.622,0.545,90,96.167
322,17,6.777,0.751,108.493,116.022,5.622,0.623,90,96.245
322,18,6.777,0.845,94.932,102.554,5.622,0.701,78.75,85.073
322,19,6.777,0.751,88.151,95.679,5.622,0.623,73.125,79.37
322,20,6.777,0.563,74.589,81.93,5.622,0.467,61.875,67.964
322,21,6.777,0.329,61.028,68.133,5.622,0.273,50.625,56.519
322,22,4.841,0.235,47.466,52.541,4.016,0.195,39.375,43.585
322,23,2.904,0.141,33.904,36.949,2.409,0.117,28.125,30.651
323,0,2.904,0.094,33.904,36.903,2.409,0.078,28.125,30.612
323,1,2.904,0.047,27.123,30.075,2.409,0.039,22.5,24.948
323,2,2.904,0.047,27.123,30.075,2.409,0.039,22.5,24.948
323,3,2.904,0.094,20.343,23.341,2.409,0.078,16.875,19.362
323,4,2.904,0.235,20.343,23.482,2.409,0.195,16.875,19.479
323,5,2.904,0.376,27.123,30.403,2.409,0.312,22.5,25.221
323,6,4.841,0.469,40.685,45.995,4.016,0.389,33.75,38.155
323,7,6.777,0.61,54.247,61.634,5.622,0.506,45,51.128
323,8,6.777,0.798,67.808,75.383,5.622,0.662,56.25,62.534
323,9,6.777,0.704,81.37,88.851,5.622,0.584,67.5,73.706
323,10,6.777,0.657,88.151,95.585,5.622,0.545,73.125,79.292
323,11,6.777,0.61,94.932,102.319,5.622,0.506,78.75,84.878
323,12,6.777,0.563,101.713,109.053,5.622,0.467,84.375,90.464
323,13,6.777,0.516,108.493,115.787,5.622,0.428,90,96.05
323,14,6.777,0.563,108.493,115.834,5.622,0.467,90,96.089
323,15,6.777,0.61,108.493,115.881,5.622,0.506,90,96.128
323,16,6.777,0.657,108.493,115.928,5.622,0.545,90,96.167
323,17,6.777,0.751,108.493,116.022,5.622,0.623,90,96.245
323,18,6.777,0.845,94.932,102.554,5.622,0.701,78.75,85.073
323,19,6.777,0.751,88.151,95.679,5.622,0.623,73.125,79.37
323,20,6.777,0.563,74.589,81.93,5.622,0.467,61.875,67.964
323,21,6.777,0.329,61.028,68.133,5.622,0.273,50.625,56.519
323,22,4.841,0.235,47.466,52.541,4.016,0.195,39.375,43.585
323,23,2.904,0.141,33.904,36.949,2.409,0.117,28.125,30.651
324,0,2.904,0.094,33.904,36.903,2.409,0.078,28.125,30.612
324,1,2.904,0.047,27.123,30.075,2.409,0.039,22.5,24.948
324,2,2.904,0.047,27.123,30.075,2.409,0.039,22.5,24.948
324,3,2.904,0.094,20.343,23.341,2.409,0.078,16.875,19.362
324,4,2.904,0.235,20.343,23.482,2.409,0.195,16.875,19.479
324,5,2.904,0.376,27.123,30.403,2.409,0.312,22.5,25.221
324,6,4.841,0.469,40.685,45.995,4.016,0.389,33.75,38.155
324,7,6.777,0.61,54.247,61.634,5.622,0.506,45,51.128
324,8,6.777,0.798,67.808,75.383,5.622,0.662,56.25,62.534
324,9,6.777,0.704,81.37,88.851,5.622,0.584,67.5,73.706
324,10,6.777,0.657,88.151,95.585,5.622,0.545,73.125,79.292
324,11,6.777,0.61,94.932,102.319,5.622,0.506,78.75,84.878
324,12,6.777,0.563,101.713,109.053,5.622,0.467,84.375,90.464
324,13,6.777,0.516,108.493,115.787,5.622,0.428,90,96.05
324,14,6.777,0.563,108.493,115.834,5.622,0.467,90,96.089
324,15,6.777,0.61,108.493,115.881,5.622,0.506,90,96.128
324,16,6.777,0.657,108.493,115.928,5.622,0.545,90,96.167
324,17,6.777,0.751,108.493,116.022,5.622,0.623,90,96.245
324,18,6.777,0.845,94.932,102.554,5.622,0.701,78.75,85.073
324,19,6.777,0.751,88.151,95.679,5.622,0.623,73.125,79.37
324,20,6.777,0.563,74.589,81.93,5.622,0.467,61.875,67.964
324,21,6.777,0.329,61.028,68.133,5.622,0.273,50.625,56.519
324,22,4.841,0.235,47.466,52.541,4.016,0.195,39.375,43.585
324,23,2.904,0.141,33.904,36.949,2.409,0.117,28.125,30.651
325,0,2.904,0.094,33.904,36.903,2.409,0.078,28.125,30.612
325,1,2.904,0.047,27.123,30.075,2.409,0.039,22.5,24.948
325,2,2.904,0.047,27.123,30.075,2.409,0.039,22.5,24.948
325,3,2.904,0.094,20.343,23.341,2.409,0.078,16.875,19.362
325,4,2.904,0.235,20.343,23.482,2.409,0.195,16.875,19.479
325,5,2.904,0.376,27.123,30.403,2.409,0.312,22.5,25.221
325,6,4.841,0.469,40.685,45.995,4.016,0.389,33.75,38.155
325,7,6.777,0.61,54.247,61.634,5.622,0.506,45,51.128
325,8,6.777,0.798,67.808,75.383,5.622,0.662,56.25,62.534
325,9,6.777,0.704,81.37,88.851,5.622,0.584,67.5,73.706
325,10,6.777,0.657,88.151,95.585,5.622,0.545,73.125,79.292
325,11,6.777,0.61,94.932,102.319,5.622,0.506,78.75,84.878
325,12,6.777,0.563,101.713,109.053,5.622,0.467,84.375,90.464
325,13,6.777,0.516,108.493,115.787,5.622,0.428,90,96.05
325,14,6.777,0.563,108.493,115.834,5.622,0.467,90,96.089
325,15,6.777,0.61,108.493,115.881,5.622,0.506,90,96.128
325,16,6.777,0.657,108.493,115.928,5.622,0.545,90,96.167
325,17,6.777,0.751,108.493,116.022,5.622,0.623,90,96.245
325,18,6.777,0.845,94.932,102.554,5.622,0.701,78.75,85.073
325,19,6.777,0.751,88.151,95.679,5.622,0.623,73.125,79.37
325,20,6.777,0.563,74.589,81.93,5.622,0.467,61.875,67.964
325,21,6.777,0.329,61.028,68.133,5.622,0.273,50.625,56.519
325,22,4.841,0.235,47.466,52.541,4.016,0.195,39.375,43.585
325,23,2.904,0.141,33.904,36.949,2.409,0.117,28.125,30.651
326,0,2.904,0.094,33.904,36.903,2.409,0.078,28.125,30.612
326,1,2.904,0.047,27.123,30.075,2.409,0.039,22.5,24.948
326,2,2.904,0.047,27.123,30.075,2.409,0.039,22.5,24.948
326,3,2.904,0.094,20.343,23.341,2.409,0.078,16.875,19.362
326,4,2.904,0.235,20.343,23.482,2.409,0.195,16.875,19.479
326,5,2.904,0.376,27.123,30.403,2.409,0.312,22.5,25.221
326,6,4.841,0.469,40.685,45.995,4.016,0.389,33.75,38.155
326,7,6.777,0.61,54.247,61.634,5.622,0.506,45,51.128
326,8,6.777,0.798,67.808,75.383,5.622,0.662,56.25,62.534
326,9,6.777,0.704,81.37,88.851,5.622,0.584,67.5,73.706
326,10,6.777,0.657,88.151,95.585,5.622,0.545,73.125,79.292
326,11,6.777,0.61,94.932,102.319,5.622,0.506,78.75,84.878
326,12,6.777,0.563,101.713,109.053,5.622,0.467,84.375,90.464
326,13,6.777,0.516,108.493,115.787,5.622,0.428,90,96.05
326,14,6.777,0.563,108.493,115.834,5.622,0.467,90,96.089
326,15,6.777,0.61,108.493,115.881,5.622,0.506,90,96.128
326,16,6.777,0.657,108.493,115.928,5.622,0.545,90,96.167
326,17,6.777,0.751,108.493,116.022,5.622,0.623,90,96.245
326,18,6.777,0.845,94.932,102.554,5.622,0.701,78.75,85.073
326,19,6.777,0.751,88.151,95.679,5.622,0.623,73.125,79.37
326,20,6.777,0.563,74.589,81.93,5.622,0.467,61.875,67.964
326,21,6.777,0.329,61.028,68.133,5.622,0.273,50.625,56.519
326,22,4.841,0.235,47.466,52.541,4.016,0.195,39.375,43.585
326,23,2.904,0.141,33.904,36.949,2.409,0.117,28.125,30.651
327,0,2.904,0.188,33.904,36.996,2.409,0.156,28.125,30.69
327,1,2.904,0.15,27.123,30.178,2.409,0.125,22.5,25.034
327,2,2.904,0.15,27.123,30.178,2.409,0.125,22.5,25.034
327,3,2.904,0.113,20.343,23.36,2.409,0.093,16.875,19.378
327,4,2.904,0.113,20.343,23.36,2.409,0.093,16.875,19.378
327,5,2.904,0.15,27.123,30.178,2.409,0.125,22.5,25.034
327,6,4.841,0.225,40.685,45.751,4.016,0.187,33.75,37.953
327,7,6.777,0.3,54.247,61.324,5.622,0.249,45,50.871
327,8,6.777,0.376,67.808,74.961,5.622,0.312,56.25,62.183
327,9,6.777,0.451,81.37,88.598,5.622,0.374,67.5,73.496
327,10,6.777,0.488,88.151,95.416,5.622,0.405,73.125,79.152
327,11,6.777,0.526,94.932,102.235,5.622,0.436,78.75,84.808
327,12,6.777,0.563,101.713,109.053,5.622,0.467,84.375,90.464
327,13,6.777,0.601,108.493,115.871,5.622,0.498,90,96.12
327,14,6.777,0.601,108.493,115.871,5.622,0.498,90,96.12
327,15,6.777,0.601,108.493,115.871,5.622,0.498,90,96.12
327,16,6.777,0.601,108.493,115.871,5.622,0.498,90,96.12
327,17,6.777,0.601,108.493,115.871,5.622,0.498,90,96.12
327,18,6.777,0.526,94.932,102.235,5.622,0.436,78.75,84.808
327,19,6.777,0.488,88.151,95.416,5.622,0.405,73.125,79.152
327,20,6.777,0.413,74.589,81.779,5.622,0.343,61.875,67.84
327,21,6.777,0.338,61.028,68.143,5.622,0.28,50.625,56.527
327,22,4.841,0.263,47.466,52.569,4.016,0.218,39.375,43.609
327,23,2.904,0.188,33.904,36.996,2.409,0.156,28.125,30.69
328,0,2.904,0.188,33.904,36.996,2.409,0.156,28.125,30.69
328,1,2.904,0.15,27.123,30.178,2.409,0.125,22.5,25.034
328,2,2.904,0.15,27.123,30.178,2.409,0.125,22.5,25.034
328,3,2.904,0.113,20.343,23.36,2.409,0.093,16.875,19.378
328,4,2.904,0.113,20.343,23.36,2.409,0.093,16.875,19.378
328,5,2.904,0.15,27.123,30.178,2.409,0.125,22.5,25.034
328,6,4.841,0.225,40.685,45.751,4.016,0.187,33.75,37.953
328,7,6.777,0.3,54.247,61.324,5.622,0.249,45,50.871
328,8,6.777,0.376,67.808,74.961,5.622,0.312,56.25,62.183
328,9,6.777,0.451,81.37,88.598,5.622,0.374,67.5,73.496
328,10,6.777,0.488,88.151,95.416,5.622,0.405,73.125,79.152
328,11,6.777,0.526,94.932,102.235,5.622,0.436,78.75,84.808
328,12,6.777,0.563,101.713,109.053,5.622,0.467,84.375,90.464
328,13,6.777,0.601,108.493,115.871,5.622,0.498,90,96.12
328,14,6.777,0.601,108.493,115.871,5.622,0.498,90,96.12
328,15,6.777,0.601,108.493,115.871,5.622,0.498,90,96.12
328,16,6.777,0.601,108.493,115.871,5.622,0.498,90,96.12
328,17,6.777,0.601,108.493,115.871,5.622,0.498,90,96.12
328,18,6.777,0.526,94.932,102.235,5.622,0.436,78.75,84.808
328,19,6.777,0.488,88.151,95.416,5.622,0.405,73.125,79.152
328,20,6.777,0.413,74.589,81.779,5.622,0.343,61.875,67.84
328,21,6.777,0.338,61.028,68.143,5.622,0.28,50.625,56.527
328,22,4.841,0.263,47.466,52.569,4.016,0.218,39.375,43.609
328,23,2.904,0.188,33.904,36.996,2.409,0.156,28.125,30.69
329,0,2.904,0.094,33.904,36.903,2.409,0.078,28.125,30.612
329,1,2.904,0.047,27.123,30.075,2.409,0.039,22.5,24.948
329,2,2.904,0.047,27.123,30.075,2.409,0.039,22.5,24.948
329,3,2.904,0.094,20.343,23.341,2.409,0.078,16.875,19.362
329,4,2.904,0.235,20.343,23.482,2.409,0.195,16.875,19.479
329,5,2.904,0.376,27.123,30.403,2.409,0.312,22.5,25.221
329,6,4.841,0.469,40.685,45.995,4.016,0.389,33.75,38.155
329,7,6.777,0.61,54.247,61.634,5.622,0.506,45,51.128
329,8,6.777,0.798,67.808,75.383,5.622,0.662,56.25,62.534
329,9,6.777,0.704,81.37,88.851,5.622,0.584,67.5,73.706
329,10,6.777,0.657,88.151,95.585,5.622,0.545,73.125,79.292
329,11,6.777,0.61,94.932,102.319,5.622,0.506,78.75,84.878
329,12,6.777,0.563,101.713,109.053,5.622,0.467,84.375,90.464
329,13,6.777,0.516,108.493,115.787,5.622,0.428,90,96.05
329,14,6.777,0.563,108.493,115.834,5.622,0.467,90,96.089
329,15,6.777,0.61,108.493,115.881,5.622,0.506,90,96.128
329,16,6.777,0.657,108.493,115.928,5.622,0.545,90,96.167
329,17,6.777,0.751,108.493,116.022,5.622,0.623,90,96.245
329,18,6.777,0.845,94.932,102.554,5.622,0.701,78.75,85.073
329,19,6.777,0.751,88.151,95.679,5.622,0.623,73.125,79.37
329,20,6.777,0.563,74.589,81.93,5.622,0.467,61.875,67.964
329,21,6.777,0.329,61.028,68.133,5.622,0.273,50.625,56.519
329,22,4.841,0.235,47.466,52.541,4.016,0.195,39.375,43.585
329,23,2.904,0.141,33.904,36.949,2.409,0.117,28.125,30.651
330,0,2.904,0.094,33.904,36.903,2.409,0.078,28.125,30.612
330,1,2.904,0.047,27.123,30.075,2.409,0.039,22.5,24.948
330,2,2.904,0.047,27.123,30.075,2.409,0.039,22.5,24.948
330,3,2.904,0.094,20.343,23.341,2.409,0.078,16.875,19.362
330,4,2.904,0.235,20.343,23.482,2.409,0.195,16.875,19.479
330,5,2.904,0.376,27.123,30.403,2.409,0.312,22.5,25.221
330,6,4.841,0.469,40.685,45.995,4.016,0.389,33.75,38.155
330,7,6.777,0.61,54.247,61.634,5.622,0.506,45,51.128
330,8,6.777,0.798,67.808,75.383,5.622,0.662,56.25,62.534
330,9,6.777,0.704,81.37,88.851,5.622,0.584,67.5,73.706
330,10,6.777,0.657,88.151,95.585,5.622,0.545,73.125,79.292
330,11,6.777,0.61,94.932,102.319,5.622,0.506,78.75,84.878
330,12,6.777,0.563,101.713,109.053,5.622,0.467,84.375,90.464
330,13,6.777,0.516,108.493,115.787,5.622,0.428,90,96.05
330,14,6.777,0.563,108.493,115.834,5.622,0.467,90,96.089
330,15,6.777,0.61,108.493,115.881,5.622,0.506,90,96.128
330,16,6.777,0.657,108.493,115.928,5.622,0.545,90,96.167
330,17,6.777,0.751,108.493,116.022,5.622,0.623,90,96.245
330,18,6.777,0.845,94.932,102.554,5.622,0.701,78.75,85.073
330,19,6.777,0.751,88.151,95.679,5.622,0.623,73.125,79.37
330,20,6.777,0.563,74.589,81.93,5.622,0.467,61.875,67.964
330,21,6.777,0.329,61.028,68.133,5.622,0.273,50.625,56.519
330,22,4.841,0.235,47.466,52.541,4.016,0.195,39.375,43.585
330,23,2.904,0.141,33.904,36.949,2.409,0.117,28.125,30.651
331,0,2.904,0.094,33.904,36.903,2.409,0.078,28.125,30.612
331,1,2.904,0.047,27.123,30.075,2.409,0.039,22.5,24.948
331,2,2.904,0.047,27.123,30.075,2.409,0.039,22.5,24.948
331,3,2.904,0.094,20.343,23.341,2.409,0.078,16.875,19.362
331,4,2.904,0.235,20.343,23.482,2.409,0.195,16.875,19.479
331,5,2.904,0.376,27.123,30.403,2.409,0.312,22.5,25.221
331,6,4.841,0.469,40.685,45.995,4.016,0.389,33.75,38.155
331,7,6.777,0.61,54.247,61.634,5.622,0.506,45,51.128
331,8,6.777,0.798,67.808,75.383,5.622,0.662,56.25,62.534
331,9,6.777,0.704,81.37,88.851,5.622,0.584,67.5,73.706
331,10,6.777,0.657,88.151,95.585,5.622,0.545,73.125,79.292
331,11,6.777,0.61,94.932,102.319,5.622,0.506,78.75,84.878
331,12,6.777,0.563,101.713,109.053,5.622,0.467,84.375,90.464
331,13,6.777,0.516,108.493,115.787,5.622,0.428,90,96.05
331,14,6.777,0.563,108.493,115.834,5.622,0.467,90,96.089
331,15,6.777,0.61,108.493,115.881,5.622,0.506,90,96.128
331,16,6.777,0.657,108.493,115.928,5.622,0.545,90,96.167
331,17,6.777,0.751,108.493,116.022,5.622,0.623,90,96.245
331,18,6.777,0.845,94.932,102.554,5.622,0.701,78.75,85.073
331,19,6.777,0.751,88.151,95.679,5.622,0.623,73.125,79.37
